"1";"1991";"N3";"自分で旅行を計画するのは楽しいです。";"じぶん";"自分    ";"じぶん    ";"ちっぷん   ";"じっぷん    ";"ちぶん"
"2";"1991";"N3";"自分で旅行を計画するのは楽しいです。";"りょこう";"旅行    ";"りゅうこ    ";"りょうこ   ";"りょこう    ";"りゅこう"
"3";"1991";"N3";"自分で旅行を計画するのは楽しいです。";"けいかく";"計画    ";"けいかく    ";"けいが   ";"けかく    ";"けが"
"4";"1991";"N3";"自分で旅行を計画するのは楽しいです。";"たのしい";"楽しい    ";"うれしい    ";"いそがしい   ";"うつくしい    ";"たのしい "
"5";"1991";"N3";"その学生は毎日地下鉄で大学に通っています。";"ちかてつ";"地下鉄    ";"じげてつ    ";"じかてつ   ";"ちげてつ    ";"ちかてつ"
"6";"1991";"N3";"その学生は毎日地下鉄で大学に通っています。";"かよって";"通って    ";"とおって    ";"かよって   ";"かえって    ";"いって"
"7";"1991";"N3";"姉がいつも食事の用意をしてくれます。";"あね";"姉    ";"いもうと    ";"おとうと   ";"あね    ";"あに"
"8";"1991";"N3";"姉がいつも食事の用意をしてくれます。";"しょくじ";"食事    ";"しょくじ    ";"しょうじ   ";"そくじ    ";"そうじ"
"9";"1991";"N3";"姉がいつも食事の用意をしてくれます。";"ようい";"用意    ";"よい    ";"ようい   ";"よじ    ";"ようじ "
"10";"1991";"N3";"電話代は夜の間と日曜日が安いです。";"でんわだい";"電話代    ";"でんわちん    ";"でんわきん   ";"でんわだい     ";"でんわりょう"
"11";"1991";"N3";"電話代は夜の間と日曜日が安いです。";"よる";"夜    ";"ひる    ";"よる   ";"あさ    ";"ばん"
"12";"1991";"N3";"電話代は夜の間と日曜日が安いです。";"あいだ";"間    ";"うち    ";"ま   ";"かん    ";"あいだ"
"13";"1991";"N3";"電話代は夜の間と日曜日が安いです。";"やすい";"安い    ";"あまい    ";"うまい   ";"ちかい    ";"やすい"
"14";"1991";"N3";"この町の人口は去年より多くなりました。";"まち";"町    ";"むら    ";"まち   ";"とし    ";"へん"
"15";"1991";"N3";"この町の人口は去年より多くなりました。";"じんこう ";"人口    ";"じんこう    ";"にんこう   ";"にんごう    ";"じんごう"
"16";"1991";"N3";"この町の人口は去年より多くなりました。";"きょねん";"去年    ";"きょうねん    ";"さくねん   ";"さっねん    ";"きょねん"
"17";"1991";"N3";"この町の人口は去年より多くなりました。";"おおく";"多く    ";"おそく    ";"おもく   ";"おおきく    ";"おおく "
"18";"1991";"N3";"その店の主人はいつも着物を着ています。";"みせ";"店    ";"てん    ";"こや   ";"みせ    ";"うち"
"19";"1991";"N3";"その店の主人はいつも着物を着ています。";"しゅじん";"主人    ";"しゅじん    ";"しゅうじん   ";"しゅにん    ";"しゅうにん"
"20";"1991";"N3";"その店の主人はいつも着物を着ています。";"きもの";"着物    ";"おきもの    ";"きもの    ";"はきもの    ";"かきもの"
"21";"1991";"N3";"このへやはあかるくて ひろいので、しごとがしやすいです。";"部屋";"へや    ";"部屋    ";"部室   ";"戸屋    ";"戸室"
"22";"1991";"N3";"このへやはあかるくて ひろいので、しごとがしやすいです。";"明るくて";"あかるくて    ";"明るくて    ";"早るくて   ";"赤るくて    ";"軽るくて"
"23";"1991";"N3";"このへやはあかるくて ひろいので、しごとがしやすいです。";"広い";"ひろい    ";"青い    ";"白い   ";"広い    ";"長い"
"24";"1991";"N3";"このへやはあかるくて ひろいので、しごとがしやすいです。";"仕事";"しごと    ";"作業    ";"仕業   ";"作事    ";"仕事"
"25";"1991";"N3";"えきのばいてんでしんぶんをかいました。電車のせきがあいていなかったのでたった ままよみました。";"駅 ";"えき    ";"駅    ";"験   ";"駐    ";"駆"
"26";"1991";"N3";"えきのばいてんでしんぶんをかいました。電車のせきがあいていなかったのでたった ままよみました。";"買店";"ばいてん    ";"買店    ";"売店   ";"購店    ";"飯店"
"27";"1991";"N3";"えきのばいてんでしんぶんをかいました。電車のせきがあいていなかったのでたった ままよみました。";"席";"せき    ";"度    ";"座   ";"庄    ";"席"
"28";"1991";"N3";"えきのばいてんでしんぶんをかいました。電車のせきがあいていなかったのでたった ままよみました。";"空いて";"あいて    ";"開いて    ";"空いて   ";"空いて    ";"合いて"
"29";"1991";"N3";"えきのばいてんでしんぶんをかいました。電車のせきがあいていなかったのでたった ままよみました。";"建った";"たった    ";"足った    ";"発った   ";"立った    ";"建った"
"30";"1991";"N3";"音楽会は7時にはじまります。きゅうこう電車でいかなくてもまにあいますよ。";"始まり";"はじまり    ";"開まり    ";"発まり   ";"初まり    ";"始まり"
"31";"1991";"N3";"音楽会は7時にはじまります。きゅうこう電車でいかなくてもまにあいますよ。";"急行";"きゅうこう    ";"早急    ";"救急   ";"急行    ";"急走"
"32";"1991";"N3";"音楽会は7時にはじまります。きゅうこう電車でいかなくてもまにあいますよ。";"間に合い";"まにあい    ";"真に合い    ";"間に合い   ";"間に会い    ";"真に会い"
"33";"1991";"N3";"毎日漢字を15ずつならいます。こくばんの字をちゅういしながらノートにうつします。";"習い";"ならい    ";"習い    ";"学い   ";"慣い    ";"覚い"
"34";"1991";"N3";"毎日漢字を15ずつならいます。こくばんの字をちゅういしながらノートにうつします。";"注意";"ちゅうい    ";"集合    ";"集中   ";"注意    ";"注目"
"35";"1991";"N3";"毎日漢字を15ずつならいます。こくばんの字をちゅういしながらノートにうつします。";"写し";"うつし    ";"映し    ";"写し   ";"移し    ";"画し"
"36";"1991";"N3";"シャツのうりばは、このうえの３がいです。あの_______でいってください。 ";"エスカレーター";"";"ドア    ";"タクシー   ";"サンダル    ";"エスカレーター"
"37";"1991";"N3";"じゅぎょうがおわってから、まいにち、ピンポンの_______をします。 ";"れんしゅう";"";"しゅみ    ";"うんどう   ";"れんしゅう    ";"しゅうかん"
"38";"1991";"N3";"わたしはじてんしゃを_______もっています。 ";"にだい";"";"にだい    ";"にさい   ";"にほん    ";"にまい"
"39";"1991";"N3";"このみずうみの_______はどのくらいですか。 ";"ふかさ";"";"ふかさ    ";"あつさ   ";"さむさ    ";"おもさ"
"40";"1991";"N3";"きょうしつのかべにきれいなえが_______あります。 ";"かけて";"";"のせて    ";"かけて   ";"おいて    ";"つけて"
"41";"1991";"N3";"だれでもテストを_______のはすきではありません。 ";"うける";"";"とる    ";"もつ   ";"うける    ";"ひろう"
"42";"1991";"N3";"あつかったら、どうぞうわぎを_______ください。 ";"ぬいで";"";"はずして    ";"むいて   ";"すてて    ";"ぬいで"
"43";"1991";"N3";"がくせいたちはきょうしつでやまだせんせいににほんごを_______います。 ";"ならって";"";"ならって    ";"つくって   ";"おぼえて    ";"べんきょうして"
"44";"1991";"N3";"わたしはやまださんににもつをもって_______。";"もらいました";"";"あげました    ";"もらいました   ";"くれました    ";"やりました"
"45";"1991";"N3";"いそがないで、_______やってください。";"ゆっくり";"";"はっきり    ";"うっかり   ";"ゆっくり    ";"すっかり"
"46";"1991";"N3";"やまださんのおじょうさんはなんさいですか。 ";"やまださんのむすめさんはなんさいですか。";"";"やまださんのむすこさんはなんさいですか。 ";"やまださんのむすめさんはなんさいですか。 ";"やまださんのおにいさんはなんさいですか。 ";"やまださんのおねえさんはなんさいですか。"
"47";"1991";"N3";"わたしはきのうコンサートにいきました。";"わたしはきのうおんがくをききにいきました";"";"わたしはきのうがいこくのえいがをみにいきました。 ";"わたしはきのうかいものにいきました。";"わたしはきのうおんがくをききにいきました。 ";"わたしはきのうこうえんへえをかきにいきました。"
"48";"1991";"N3";"わたしはきのうとこやへいきました。";"わたしはきのうかみをきってもらいにいきました";"";"わたしはきのうかみをきってもらいにいきました";"わたしはきのうびょうきをなおしてもらいにいきました。";"わたしはきのうシャツやズボンをあらってもらいにいきました。 ";"わたしはきのうくるまのうんてんをおしえてもらいにいきました。"
"49";"1991";"N3";"へやのでんきをつけました。 ";"へやをあかるくしました。";"へやをあたたかくしました。 ";"";"へやをすずしくしました。 ";"へやをあかるくしました。 ";"へやをくらくしました。"
"50";"1991";"N3";"これはだいじなものです。 ";"これはたいせつなものです。";"";"これはりっぱなものです。 ";"これはたいせつなものです。 ";"これはじょうぶなものです。 ";"これはふるいものです。"
"51";"1991";"N3";"がくせいがきょうしつに「のこっています」。";"きょうしつには、がくせいがまだいます。";"";"がくせいはまだだれもきょうしつへきていません。 ";"がくせいはもうみんなきょうしつへきています。 ";"きょうしつには、がくせいはもうだれもいません。";"きょうしつには、がくせいがまだいます。"
"52";"1991";"N3";"やまださんはゆうべなくなったそうです。";"やまださんはゆうべしんだそうです。";"";"やまださんはゆうべおかねをなくしたそうです。 ";"やまださんはゆうべどこかへいったそうです。 ";"やまださんはゆうべくにへかえったそうです。 ";"やまださんはゆうべしんだそうです。"
"53";"1991";"N3";"どうぞ、なんでもおっしゃってください。 ";"どうぞ、なんでもいってください。";"";"どうぞ、なんでもつかってください。 ";"どうぞ、なんでもいってください。 ";"どうぞ、なんでもたべてください。 ";"どうぞ、なんでもみてください。"
"54";"1991";"N3";"わたしはおもいびょうきをして、りょうしんにしんぱいをかけました。 ";"わたしがびょうきになったので、りょうしんはしんぱいしました。";"";"わたしがびょうきになったので、りょうしんはしんぱいしました。 ";"りょうしんがびょうきになったので、わたしはしんぱいしました。";"わたしがびょうきにならないように、りょうしんはいろいろとしんぱいをしています。 ";"りょうしんがびょうきにならないように、わたしはいろいろとしんぱいをしています。"
"55";"1991";"N3";"しごとをしながらわたしのはなしをきいてください。";"";"しごとをやめないで、わたしのはなしをきいてください。";"しごとをしないで、わたしのはなしをきいてください。 ";"しごとをしてから、わたしのはなしをきいてください。 ";"しごとをやめて、わたしのはなしをきいてください。 ";"しごとをやめないで、わたしのはなしをきいてください。"
"56";"1991";"N3";"一週間______2かいぐらいテニスをします。 ";"に";"";"が    ";"も   ";"と    ";"に"
"57";"1991";"N3";"りんごとバナナとではどちら______すきですか。 ";"が";"";"で    ";"が   ";"は    ";"と"
"58";"1991";"N3";"テレビの音______聞こえます。 ";"が";"";"を    ";"に";"が    ";"で"
"59";"1991";"N3";"兄はわたし______えいがにつれて行ってくれました。 ";"を";"";"と    ";"に   ";"が    ";"を"
"60";"1991";"N3";"この字はだれが書いた______わかりますか。 ";"を";"";"か    ";"を   ";"が    ";"と"
"61";"1991";"N3";"どんなこと______きいてください。お答えします。 ";"でも";"";"でも    ";"とか   ";"から    ";"まで"
"62";"1991";"N3";"今年のなつは、去年のなつ______あつくありませんでしたね。 ";"ほど";"";"でも    ";"しか   ";"ほど    ";"ごろ"
"63";"1991";"N3";"このごろはじょうぶになったから、何______食べてもおいしいです。 ";"が";"";"も    ";"に   ";"を    ";"が"
"64";"1991";"N3";"その花はだれ______もらいましたか。 ";"で";"";"で    ";"を   ";"の    ";"に"
"65";"1991";"N3";"もう５時です。今から______６時の電車にまにあうでしょうか。 ";"での";"";"での    ";"までも   ";"とも    ";"にも"
"67";"1991";"N3";"先生の話は知っていること______で、おもしろくなかったです。 ";"ばかり";"";"しか    ";"ばかり   ";"ほど    ";"より"
"68";"1991";"N3";"きのう友だちが来た______、べんきょうができませんでした。 ";"ので";"";"でも    ";"だから   ";"ので    ";"ように"
"69";"1991";"N3";"たくさんさとうを入れた______、まだあまくありません。 ";"のに";"";"ばかり    ";"とか   ";"から    ";"のに"
"70";"1991";"N3";"友だちにかさをかりた______、かえすのをわすれていました。 ";"まま";"";"あいだ    ";"まま   ";"だけ    ";"ながら"
"71";"1991";"N3";"これはあした母に______しゃしんです。";"のま";"";"のま    ";"のみ   ";"のむ    ";"のめ"
"72";"1991";"N3";"日本では______とき、「さようなら」と言います。 ";"かえる";"";"かえる    ";"かえって   ";"かえった    ";"かえっていた"
"73";"1991";"N3";"おばあさんのにもつを______あげたら、おばあさんはとてもよろこびました。 ";"もった";"";"もった    ";"もって   ";"もとう    ";"もつと"
"74";"1991";"N3";"あの人はほんとうに    のですか。";"学生な";"";"学生    ";"学生だ   ";"学生な    ";"学生と"
"75";"1991";"N3";"子どもたちにものをたいせつにする______いつも言っています。 ";"ように";"";"ことが    ";"ことに   ";"ような    ";"ように"
"76";"1991";"N3";"子供はまだ3さいです。山の上まで______のはむりでしょう。 ";"歩かせる";"";"歩ける    ";"歩かれる   ";"歩かせる    ";"歩いた"
"77";"1991";"N3";"______そうなレストランだったので、入りませんでした。 ";"たか";"";"たかい    ";"たか   ";"たかく    ";"たかくて"
"78";"1991";"N3";"わたしは子どものときけがをして入院______ことがあります。 ";"した";"";"する    ";"しない   ";"して    ";"した"
"79";"1991";"N3";"けさ、６時ごろから雨が______始めました。 ";"ふり";"";"ふる    ";"ふり   ";"ふって    ";"ふったり"
"80";"1991";"N3";"もし、ことばの意味が______、先生にしつもんしてください。";"わからなかったら";"";" わからなかったら    ";"わからなくて   ";"わからないと    ";"わからないで"
"81";"1991";"N3";"「あの小さい字が______か。」 「はい、(にほん)と書いてあります。」";"見えます";"";"見えます    ";"見せます   ";"見ます    ";"見ています"
"82";"1991";"N3";"学生「わたしはかぜをひいてしまいました。あしたじゅぎょうを______ください。」 先生「はい、どうぞ。ゆっくり休んでください。」";"休ませて";"";"休まれて    ";"休ませて   ";"休んで    ";"休んでみて"
"83";"1991";"N3";"かとう「あしたはサッカーのしあいです。もし雨が______しあいをします。がんばって ください。」 みんな「はい、がんばります。｣";"ふっても";" ";"ふるのに    ";"ふるので   ";"ふって    ";"ふっても "
"84";"1991";"N3";"「このスープちょっとからくないですか。」「そうですか。ちょっとのんでみましょう。うーん、ちょっと______ですね。」";"からいよう ";"";"からいよう    ";"からいらしい   ";"からいため    ";"からいそう"
"85";"1991";"N3";"ドアを開けて、「ごめんください。」と言いました。 ______、ねこが3びき出てきました。";"すると";"";"では    ";"だから   ";"すると    ";"それなのに"
"86";"1991";"N3";"田中：「ヤンさん、いつも本を読んでいますが、何かしけんを（ 1 ）べんきょうしているんです か。」 ヤン：「いいえ、これはわたしのしゅみなんです。子どものときからりょうしんがたくさん本を 買って（ 2 ）ので、すきになりました。｣ 田中：「どんな本をよく読みますか。」 ヤン：「れきしの本や科学の本がとくにすきです。おもしろくて、しょくじの時間をわすれて（ 3 ）こともあります。」田中：「それに、本はわたしたちにいろいろなことを（ 4 ）くれますね。」 ヤン：「これからも本をたくさん読んで（ 5 ）と思っています。」";"うけるために";"1";"うけるように    ";"うけさせるために   ";"うけるために    ";"うけさせるように "
"87";"1991";"N3";"田中：「ヤンさん、いつも本を読んでいますが、何かしけんを（ 1 ）べんきょうしているんです か。」 ヤン：「いいえ、これはわたしのしゅみなんです。子どものときからりょうしんがたくさん本を 買って（ 2 ）ので、すきになりました。｣ 田中：「どんな本をよく読みますか。」 ヤン：「れきしの本や科学の本がとくにすきです。おもしろくて、しょくじの時間をわすれて（ 3 ）こともあります。」田中：「それに、本はわたしたちにいろいろなことを（ 4 ）くれますね。」 ヤン：「これからも本をたくさん読んで（ 5 ）と思っています。」";"くれた";"2";"いただいた    ";"くれた   ";"さしあげた    ";"あげた "
"88";"1991";"N3";"田中：「ヤンさん、いつも本を読んでいますが、何かしけんを（ 1 ）べんきょうしているんです か。」 ヤン：「いいえ、これはわたしのしゅみなんです。子どものときからりょうしんがたくさん本を 買って（ 2 ）ので、すきになりました。｣ 田中：「どんな本をよく読みますか。」 ヤン：「れきしの本や科学の本がとくにすきです。おもしろくて、しょくじの時間をわすれて（ 3 ）こともあります。」田中：「それに、本はわたしたちにいろいろなことを（ 4 ）くれますね。」 ヤン：「これからも本をたくさん読んで（ 5 ）と思っています。」";"しまう";"3";"いく    ";"くる   ";"しまう    ";"おく "
"89";"1991";"N3";"田中：「ヤンさん、いつも本を読んでいますが、何かしけんを（ 1 ）べんきょうしているんです か。」 ヤン：「いいえ、これはわたしのしゅみなんです。子どものときからりょうしんがたくさん本を 買って（ 2 ）ので、すきになりました。｣ 田中：「どんな本をよく読みますか。」 ヤン：「れきしの本や科学の本がとくにすきです。おもしろくて、しょくじの時間をわすれて（ 3 ）こともあります。」田中：「それに、本はわたしたちにいろいろなことを（ 4 ）くれますね。」 ヤン：「これからも本をたくさん読んで（ 5 ）と思っています。」";"かんがえさせて";"4";"かんがえて    ";"かんがえられて   ";"かんがえさせて    ";"かんがえさせられて "
"90";"1991";"N3";"田中：「ヤンさん、いつも本を読んでいますが、何かしけんを（ 1 ）べんきょうしているんです か。」 ヤン：「いいえ、これはわたしのしゅみなんです。子どものときからりょうしんがたくさん本を 買って（ 2 ）ので、すきになりました。｣ 田中：「どんな本をよく読みますか。」 ヤン：「れきしの本や科学の本がとくにすきです。おもしろくて、しょくじの時間をわすれて（ 3 ）こともあります。」田中：「それに、本はわたしたちにいろいろなことを（ 4 ）くれますね。」 ヤン：「これからも本をたくさん読んで（ 5 ）と思っています。」";"いこう ";"5";"いく    ";"いこう   ";"くる    ";"きて"
"91";"1991";"N3";"ヤン：「今日のかいぎは何人ぐらいあつまるか知っていますか。」 田中：「いいえ、よくは（ 6 ）。」 ヤン：「そうですか。今日は小川先生が（ 7 ）と聞きましたよ。」 田中：「わたしも小川に（ 8 ）聞いて、楽しみにして来たんです。」 ヤン：「今夜は帰りがおそく（ 9 ）だけど、だいじょうぶですか。」 田中：「ええ、けさかぞくには（ 10 ）から、だいじょうぶです。」";"知りません";"6";"知りません    ";"知ってありません   ";"知っています    ";"知らないでいます "
"92";"1991";"N3";"ヤン：「今日のかいぎは何人ぐらいあつまるか知っていますか。」 田中：「いいえ、よくは（6知りません）。」 ヤン：「そうですか。今日は小川先生が（ 7 ）と聞きましたよ。」 田中：「わたしも小川に（ 8 ）聞いて、楽しみにして来たんです。」 ヤン：「今夜は帰りがおそく（ 9 ）だけど、だいじょうぶですか。」 田中：「ええ、けさかぞくには（ 10 ）から、だいじょうぶです。」";"いらっしゃる";"7";"まいる    ";"めしあがる   ";"うかがう    ";"いらっしゃる "
"93";"1991";"N3";"ヤン：「今日のかいぎは何人ぐらいあつまるか知っていますか。」 田中：「いいえ、よくは（6知りません）。」）。」 ヤン：「そうですか。今日は小川先生が（ 7 ）と聞きましたよ。」 田中：「わたしも小川に（ 8 ）聞いて、楽しみにして来たんです。」 ヤン：「今夜は帰りがおそく（ 9 ）だけど、だいじょうぶですか。」 田中：「ええ、けさかぞくには（ 10 ）から、だいじょうぶです。」";"なるだろう ";"8";"なりそう    ";"なるような   ";"なりそうな    ";"なるだろう "
"94";"1991";"N3";"ヤン：「今日のかいぎは何人ぐらいあつまるか知っていますか。」 田中：「いいえ、よくは（6知りません）。」）。」 ヤン：「そうですか。今日は小川先生が（ 7いらっしゃる ）と聞きましたよ。」 田中：「わたしも小川に（ 8なるだろう  ）聞いて、楽しみにして来たんです。」 ヤン：「今夜は帰りがおそく（ 9*** ）だけど、だいじょうぶですか。」 田中：「ええ、けさかぞくには（ 10 ）から、だいじょうぶです。」";"言うつもりだ";"10";"言うつもりだ    ";"言っておいた   ";"言わないでいる    ";"言おうと思った"
"95";"1991";"N3";"リー：「電気をけしましょうか。」 田中：「ラジャさんが来ますから、そのままにしておきましょう。」 リー：「はい、そうします。」 ";"電気をけしません。";"リーさんはどうしますか。 ";"電気をけしません。 ";"電気をけします。";"電気をつけます。 ";"電気をつけません。"
"96";"1991";"N3";"田中：「リーさんはどんなところへ行きたいですか。」 リー：「そうですね。リンさんは京都のような町へ行きたいって言っていましたけど、わたしは しずかな山の中ですね。」（1）";" リーさんはしずかな山へ行きたいと言っています。";"リーさんはリンさんと山へ行きたいと言っています。 ";"リーさんはしずかな山へ行きたいと言っています。 ";"リーさんはどんなところへ行きたいと言っていますか。 ";"リーさんはしずかな京都へ行きたいと言っています。 ";"リーさんは田中さんと京都へ行きたいと言っています。"
"97";"1991";"N3";"工場見学のおしらせ あしたは11時から 自動車工場の見学です。学校を10時に出発できるよう10分前にあつまっ てください。あつまる場所は南門です。（1） ";"学校の南門に、10時10分です。";"学校の南門に、9時50分です。";"あつまる時間と場所はつぎのどれですか。 ";"工場の南門に、10時10分です。";"学校の南門に、9時50分です。";"工場の南門に、9時50分です。"
"98";"1991";"N3";"山川  「あ、もう11時。すぐ帰らなくちゃ。」      ヤン  「もう帰るんですか。あしたは日曜日で、休みでしょ。      山川  「でも電車がなくなりますから。」（1）";"電車で帰ります。";"この会話では、山川さんはこれからどうするつもりですか。 ";"電車で帰ります。";"まで帰りません。 ";"タクシーで帰ります。 ";"今日は帰りません。"
"99";"1991";"N3";"ヤンさん、9月10日のお手紙、今日着きました。毎月月はじめに着くお手紙が今月は10日を すぎても来ません。それで、日本語のべんきょうがいそがしいのか、病気をしたのかとむす めと話をしていました。お手紙読んでほんとうにびっくりしました。じこの後、すぐに病院でよくしらべたそうです が、ほんとうにもうだいじょぶなのですか。9月22日にはしごとで東京へ行きます。その後で あなたのアパートへ行きたいと思います。じこのこと、けがのようす、その後のことをもっと 知りたいと思います。電話ではよくわかりませんでしたからね。そして、あなたの元気なかお が見たいです。ですから、その日のつごうはどうか、電話で知らせてください。夜ならいつで も家にいますから。とにかく、雨の日にかさをさして、自動車にのることはもう二度としないでくださいね。で は、22日に会いましょう。おだいじに。9月12日京都市  山田よし子.";"9月12日";"ヤンさんの手紙はいつ着きましたか。 ";"9月1日";"9月10日 ";"9月12日 ";"9月22日"
"100";"1991";"N3";"ヤンさん、9月10日のお手紙、今日着きました。毎月月はじめに着くお手紙が今月は10日を すぎても来ません。それで、日本語のべんきょうがいそがしいのか、病気をしたのかとむす めと話をしていました。お手紙読んでほんとうにびっくりしました。じこの後、すぐに病院でよくしらべたそうです が、ほんとうにもうだいじょぶなのですか。9月22日にはしごとで東京へ行きます。その後で あなたのアパートへ行きたいと思います。じこのこと、けがのようす、その後のことをもっと 知りたいと思います。電話ではよくわかりませんでしたからね。そして、あなたの元気なかお が見たいです。ですから、その日のつごうはどうか、電話で知らせてください。夜ならいつで も家にいますから。とにかく、雨の日にかさをさして、自動車にのることはもう二度としないでくださいね。で は、22日に会いましょう。おだいじに。9月12日京都市  山田よし子.";"ヤンさんがじこでけがをしたからです。";"ヤンさんの手紙がおそくなったのはどうしてですか。 ";"ヤンさんがじこでけがをしたからです。";"ヤンさんがべんきょうでいそがしかったからです。 ";"ヤンさんが病気だったからです。";"ヤンさんがしごとで東京に行っていたからです。 "
"101";"1991";"N3";"ヤンさん、9月10日のお手紙、今日着きました。毎月月はじめに着くお手紙が今月は10日を すぎても来ません。それで、日本語のべんきょうがいそがしいのか、病気をしたのかとむす めと話をしていました。お手紙読んでほんとうにびっくりしました。じこの後、すぐに病院でよくしらべたそうです が、ほんとうにもうだいじょぶなのですか。9月22日にはしごとで東京へ行きます。その後で あなたのアパートへ行きたいと思います。じこのこと、けがのようす、その後のことをもっと 知りたいと思います。電話ではよくわかりませんでしたからね。そして、あなたの元気なかお が見たいです。ですから、その日のつごうはどうか、電話で知らせてください。夜ならいつで も家にいますから。とにかく、雨の日にかさをさして、自動車にのることはもう二度としないでくださいね。で は、22日に会いましょう。おだいじに。9月12日京都市  山田よし子.";"山田さんに電話をかけます。";"ヤンさんはこの手紙を読んで、何をしますか。";"山田さんに手紙を書きます。 ";"山田さんの電話をまちます。 ";"山田さんの手紙をまちます。 ";"山田さんに電話をかけます。"
"102";"1991";"N3";"ヤンさん、9月10日のお手紙、今日着きました。毎月月はじめに着くお手紙が今月は10日を すぎても来ません。それで、日本語のべんきょうがいそがしいのか、病気をしたのかとむす めと話をしていました。お手紙読んでほんとうにびっくりしました。じこの後、すぐに病院でよくしらべたそうです が、ほんとうにもうだいじょぶなのですか。9月22日にはしごとで東京へ行きます。その後で あなたのアパートへ行きたいと思います。じこのこと、けがのようす、その後のことをもっと 知りたいと思います。電話ではよくわかりませんでしたからね。そして、あなたの元気なかお が見たいです。ですから、その日のつごうはどうか、電話で知らせてください。夜ならいつで も家にいますから。とにかく、雨の日にかさをさして、自動車にのることはもう二度としないでくださいね。で は、22日に会いましょう。おだいじに。9月12日京都市  山田よし子.";"9月12日";"ヤンさんの手紙はいつ着きましたか。";"9月1日";"	9月10日";" 	9月12日 	9月22日";""
"103";"1991";"N3";"きのう母をおくりにくうこうへ行った。デッキで母がのったひこうきがとんでいくのをじっと見て いたら、国へ帰りたくなった。（1）";"きのうこの人のおかあさんは国へ帰った。";"この文からわかることはつぎのどれですか。 ";" きのうこの人はおかあさんと国へ帰った。";"きのうこの人のおかあさんはくうこうへこの人をおくりに来た。 ";"きのうこの人とおかあさんはくうこうへひこうきを見に行った。 ";"きのうこの人のおかあさんは国へ帰った。
"
"104";"1991";"N4";"車の中に男の子が何人いますか";"くるま";"車";"しゃ";"くるま";"ちゃ";"くろま"
"105";"1991";"N4";"車の中に男の子が何人いますか";"なか";"中";"なか";"なっか";"ちゅう";"ちゅん"
"106";"1991";"N4";"車の中に男の子が何人いますか";"おとこのこ";"男の子";"おんなのこ";"おとこのこ";"おどこのこ";"おうなのこ"
"107";"1991";"N4";"車の中に男の子が何人いますか";"なんにん";"何人";"なにひと";"なんじん";"なにじん";"なんにん"
"108";"1991";"N4";"一日は二十四時間です。そして、一時間は六十分で、一分は六十びょうです。";"いちにち";"一日";"ついたち";"ひとひ";"いちじつ";"いちにち"
"109";"1991";"N4";"一日は二十四時間です。そして、一時間は六十分で、一分は六十びょうです";"にじゅうよじかん";"二十四時間";"にじゅうしじげん";"にじゅうよんじけん";"にじゅうよじかん	にじゅうしじかん";""
"110";"1991";"N4";"一日は二十四時間です。そして、一時間は六十分で、一分は六十びょうです";"いっぷん";"一分";"いっぷん";"いちふん";"いちぶ";"いちぶん"
"111";"1991";"N4";"雨の日は外へ出ないで、家でゆっくり休みます。";"あめ";"雨";"かぜ";"あめ";"ゆき";"くも"
"112";"1991";"N4";"雨の日は外へ出ないで、家でゆっくり休みます。";"そと";"外";"そと";"はか";"どこ";"うち"
"113";"1991";"N4";"雨の日は外へ出ないで、家でゆっくり休みます。";"でない";"出ない";"いかない";"こない";"でない";"やらない"
"114";"1991";"N4";"雨の日は外へ出ないで、家でゆっくり休みます。";"いえ";"家";"へや";"しつ";"いえ";"みせ"
"115";"1991";"N4";"雨の日は外へ出ないで、家でゆっくり休みます。";"やすみ";"休み";"のみ";"たのみ";"すみ";"やすみ"
